docid,local_adv
JPN1006275,0.227772293
JPN1006278,1.396640091
JPN1006293,1.437205189
JPN1006302,-1.187081619
JPN1006315,1.542699725
JPN1006316,-0.489882854
JPN1006328,0.238185255
JPN1006356,1.480988101
JPN1006358,0.470411341
JPN1006377,-0.73495935
JPN1006378,1.992223161
JPN1006392,-0.696806
JPN1006411,1.794531457
JPN1006420,-0.376303077
JPN1006436,1.566452554
JPN1006455,-1.325956662
JPN1006461,4.020610913
JPN1006466,-0.775423729
JPN1006493,0.677767988
JPN1006517,-0.860140218
JPN1006530,-1.153536396
JPN1006544,0.575453319
JPN1006561,-0.554023082
JPN1006595,-0.451310064
JPN1006600,-0.166666667
JPN1006613,-1.225308642
JPN1006636,-0.817120623
JPN1006643,0.188872201
JPN1006719,-1.21457865
JPN1006739,0.531212485
JPN1006749,1.655052716
JPN1006780,-0.951752944
JPN1006790,0.715645179
JPN1006800,-0.219633236
JPN1006807,-1.008051399
JPN1006814,0.646957701
JPN1006820,-0.285906959
JPN1006828,0.306769719
JPN1006831,-0.359895457
JPN1006836,-0.779180464
JPN1006841,-1.221835075
JPN1006864,0.160874498
JPN1006870,-0.481292139
JPN1006875,0.260631383
JPN1006885,-1.03525741
JPN1006895,-0.874613601
JPN1006903,0.208456244
JPN1006905,1.050737675
JPN1006930,-0.03736286
JPN1006931,0.126315789
JPN1006934,-0.180716253
JPN1006943,-0.01065449
JPN1006945,1.117525773
JPN1006951,-0.529100529
JPN1006972,-0.191570881
JPN1006975,1.023607177
JPN1007051,-0.04101162
JPN1007064,-1.170391316
JPN1007084,0.566838784
JPN1007090,0.839733743
JPN1007093,1.090319764
JPN1007103,-0.53988102
JPN1007109,-1.120862588
JPN1007115,-0.111825193
JPN1007145,-0.452898551
JPN1007150,0.865384615
JPN1007161,2.577996716
JPN1007169,0.66091954
JPN1007178,0.791101231
JPN1007185,1.781918462
JPN1007217,0.673559823
JPN1007230,-1.204268293
JPN1007231,1.900608896
JPN1007247,0.190868263
JPN1007287,-0.967486841
JPN1007289,0.517526072
JPN1007297,-1.0125
JPN1007299,0.597829051
JPN1007305,-0.421082334
JPN1007326,-1.041694552
JPN1007344,-1.296984275
JPN1007351,-0.059232701
JPN1007358,0.029673591
JPN1007362,-0.766092997
JPN1007366,1.069518717
JPN1007377,0.571400873
JPN1007378,-0.291454327
JPN1007381,-0.873605268
JPN1007386,1.2183436
JPN1007403,-0.690638405
JPN1007416,-1.179936306
JPN1007437,0.804878049
JPN1007450,2.332155477
JPN1007459,-0.494117647
JPN1007470,-0.134705594
JPN1007478,1.435079727
JPN1007504,-0.796262683
JPN1007519,0.727501844
JPN1007520,0.401294498
JPN1007530,2.978535354
JPN1007551,1.83658857
JPN1007554,1.80139692
JPN1007568,-1.121208301
JPN1007597,0.12470024
JPN1007602,1.288631161
JPN1007603,-0.093023256
JPN1007609,-0.424737456
JPN1007611,-0.07696793
JPN1007627,0.752837053
JPN1007631,-0.0249066
JPN1007633,-1.09952562
JPN1007688,-1.071186441
JPN1007696,-0.456036983
JPN1007715,-1.085420681
JPN1007738,0.267643861
JPN1007742,-1.102055984
JPN1007748,-1.14745098
JPN1007750,-0.920391012
JPN1007754,-0.506142677
JPN1007755,0.508617635
JPN1007757,0.171934632
JPN1007763,3.970037453
JPN1007764,0.462271644
JPN1007769,0.946820155
JPN1007782,0.572916667
JPN1007787,-0.538498789
JPN1007793,-0.615384615
JPN1007814,-0.886363636
JPN1007830,-1.176305446
JPN1007870,0.496335079
JPN1007871,0.227832512
JPN1007876,0.648118845
JPN1007889,-0.033895653
JPN1007905,-0.551111111
JPN1007907,0.577192982
JPN1007908,0.482234371
JPN1007911,0.104868914
JPN1007924,0.209440484
JPN1007931,0.762434555
JPN1007949,1.361354349
JPN1007965,-0.422576832
JPN1007978,-1.111656442
JPN1007984,-0.016319373
JPN1007988,-0.04222973
JPN1007996,-0.317101858
JPN1007998,-0.712702961
JPN1008000,0.083333333
JPN1008002,-0.317114094
JPN1008040,1.476702509
JPN1008049,1.243860665
JPN1008054,-0.921957011
JPN1008062,-0.128531073
JPN1008120,-1.185062241
JPN1008151,-0.632320937
JPN1008157,1.299880526
JPN1008162,0.36426797
JPN1008525,-1.196511496
JPN1008530,0.300112265
JPN1008532,-0.183198235
JPN1008534,-0.100087077
JPN1008535,0.772616574
JPN1008546,-0.516818962
JPN1008548,0.406797495
JPN1008561,0.127814259
JPN1008563,-0.043290043
JPN1008575,1.104407929
JPN1008578,-0.047519217
JPN1008585,0.466497031
JPN1008601,-0.349759936
JPN1008609,-1.019607843
JPN1008611,-0.563698165
JPN1008630,-0.697674419
JPN1008633,0.157695146
JPN1008635,-0.354040432
JPN1008640,2.086419753
JPN1008649,0.051338467
JPN1008651,-0.354840926
JPN1008652,1.78125
JPN1008673,-0.470829069
JPN1008718,-0.180803571
JPN1008720,-1.14
JPN1008743,-1.207519351
JPN1008748,-0.109090909
JPN1008779,0.579504354
JPN1008791,-0.743243243
JPN1008792,0.024992802
JPN1008800,0.046434494
JPN1008801,0.171818746
JPN1008808,0.029349331
JPN1008810,-0.75039185
JPN1008830,-0.279918864
JPN1008849,-0.83963964
JPN1008852,0
JPN1008859,1.557251908
JPN1008867,-0.165544332
JPN1008889,0.257847066
JPN1008900,-0.613271246
JPN1008904,0.219380191
JPN1008911,-0.25085364
JPN1008922,-0.132476074
JPN1008932,1.084306096
JPN1008934,-0.377021471
JPN1008951,-0.650641026
JPN1008957,-0.857961487
JPN1008974,-0.256410256
JPN1008984,0.040998448
JPN1008987,-0.37926435
JPN1008992,-0.6
JPN1009036,-0.141304348
JPN1009059,0.188454574
JPN1009065,-0.939814815
JPN1009076,0.076346786
JPN1009088,0.576668244
JPN1009097,-1.04909683
JPN1009098,-0.444801285
JPN1009100,-0.77185332
JPN1009101,0.178888285
JPN1009102,-0.989552239
JPN1009103,-0.011062128
JPN1009126,0.407159656
JPN1009135,-0.498217064
JPN1009163,1.064357257
JPN1009167,-0.041250476
KOR1000006,1.765212769
KOR1000009,1.066082476
KOR1000011,-1.223633429
KOR1000016,-0.370565328
KOR1000019,-0.28839065
KOR1000025,1.145109691
KOR1000033,-0.724094616
KOR1000035,-0.791165852
KOR1000041,-0.981305267
KOR1000052,1.201300854
KOR1000061,1.236911988
KOR1000076,-0.367820236
KOR1000081,0.054962767
KOR1000113,0.325588193
KOR1000138,0.570473555
KOR1000155,-0.927593027
KOR1000158,-0.431409519
KOR1000160,1.958372676
KOR1000161,1.045493032
KOR1000164,-0.868057121
KOR1000170,0.93859763
KOR1000191,-1.723490367
KOR1000200,-0.661685344
KOR1000223,0.225330825
KOR1000224,-0.746390081
KOR1000226,-0.348623853
KOR1000260,-0.105460971
KOR1000278,0.21619537
KOR1000291,-1.243851855
KOR1000292,0.0006868
KOR1000295,1.122203149
KOR1000299,0.753005405
KOR1000304,-0.010151466
KOR1000306,-0.554362487
KOR1000312,1.089944094
KOR1000325,0.662432342
KOR1000336,-0.749530845
KOR1000348,0.877303263
KOR1000356,1.129712426
KOR1000357,-1.194725104
KOR1000365,-0.412751912
KOR1000367,0.25719429
KOR1000368,-1.155691156
KOR1000375,-1.043311591
KOR1000379,-0.199984193
KOR1000380,-1.366710568
KOR1000385,0.468331049
KOR1000388,-0.212907818
KOR1000399,0.662036506
KOR1000403,1.35616506
KOR1000404,-0.132739022
KOR1000408,-0.20349128
KOR1000417,-0.019462315
KOR1000418,0
KOR1000431,0.039928918
KOR1000435,0.710388251
KOR1000440,-0.814843715
KOR1000443,0.446274992
KOR1000445,0
KOR1000446,-0.217801965
KOR1000449,-0.118678565
KOR1000451,0.652716976
KOR1000454,-0.317657511
KOR1000455,0.769759098
KOR1000456,-0.510668424
KOR1000460,0.565838877
KOR1000461,-0.229053331
KOR1000464,0.710354038
KOR1000470,0.354526911
KOR1000472,0.494235076
KOR1000474,0.049682996
KOR1000476,0.554937329
KOR1000479,0.574572842
KOR1000480,0.382013272
KOR1000481,-0.070648909
KOR1000482,0.077822209
KOR1000484,-0.603403912
KOR1000493,-0.9673421
KOR1000496,-0.344043414
KOR1000498,0.161564928
KOR1000501,0.732793264
KOR1000502,-0.176551359
KOR1000504,0
KOR1000506,0.384314984
KOR1000507,-0.063450728
KOR1000514,-0.76910547
KOR1000518,0.780538799
KOR1000520,0.845155509
KOR1000522,0.038007108
KOR1000527,-0.297778677
KOR1000530,-0.422920444
KOR1000532,0
KOR1000539,0.264653672
KOR1000540,0
KOR1000542,0.065642896
KOR1000543,0.652935159
KOR1000545,-0.79955102
KOR1000554,-0.349902312
KOR1000555,-0.37331817
KOR1000559,0.782133259
KOR1000561,-0.030174927
KOR1000571,0.000491682
KOR1000573,-1.354555097
KOR1000575,1.357877503
KOR1000576,-0.496373169
KOR1000578,0
KOR1000580,-0.204555772
KOR1000582,0.001431503
KOR1000583,0.059254112
KOR1000587,-0.524559278
KOR1000594,0
KOR1000595,-1.776564066
KOR1000599,-0.245823671
KOR1000608,-0.549428633
KOR1000612,-0.791516017
KOR1000613,-0.20584963
KOR1000614,1.175957851
KOR1000617,-2.429663594
KOR1000618,0.02488444
KOR1000621,0.015865905
KOR1000627,0
KOR1000628,0.047025476
KOR1000629,0.466693429
KOR1000630,-0.680472837
KOR1000631,0.059327918
KOR1000632,0.199262038
KOR1000635,-0.954622796
KOR1000642,-0.120223947
KOR1000643,-0.026676555
KOR1000645,0.348168711
KOR1000648,0
KOR1000650,-0.119466765
KOR1000653,-0.486744914
KOR1000654,0.186760348
KOR1000656,0.251370256
KOR1000657,0.075234056
KOR1000658,0.814807722
KOR1000659,0
KOR1000664,-0.228629387
KOR1000687,1.982193304
KOR1000688,-1.004020206
KOR1000694,-0.121665135
LUX1000144,0.053118171
LUX1000427,0.694835681
LUX1000491,0.428571429
LUX1000535,-0.310030395
LUX1000566,-1.23
LUX1000592,-0.352941176
LUX1000612,-0.604651163
MEX1000012,1.607098046
MEX1000021,1.142857143
MEX1000028,-0.900102634
MEX1000056,0.966493318
MEX1000075,1.153846154
MEX1000087,-0.977678571
MEX1000090,-0.84375
MEX1000116,-0.073079791
MEX1000149,-0.736543909
MEX1000177,-0.216216216
MEX1000178,0.895232107
MEX1000204,-0.372865275
MEX1000207,-1.1
MEX1000221,0.124545455
MEX1000237,-1.187969925
MEX1000239,-0.743083004
MEX1000243,-0.003719223
MEX1000264,0.38974359
MEX1000292,-0.75862069
MEX1000298,-2.037915293
MEX1000303,0.455819518
MEX1000322,-0.244668911
MEX1000331,-0.709585815
MEX1000391,-0.11965078
MEX1000443,-0.855263158
MEX1000465,-0.836624776
MEX1000467,-1.5
MEX1000502,-1.01536161
MEX1000521,1.413561275
MEX1000524,-0.002882306
MEX1000545,-0.046023415
MEX1000555,3.087533156
MEX1000577,-0.667941669
MEX1000582,0.269404019
MEX1000592,-0.076346344
MEX1000602,3.159112825
MEX1000615,-1.419140625
MEX1000624,1.042637862
MEX1000641,0.556672761
MEX1000650,1.323243243
MEX1000657,0.801498127
MEX1000663,1.710610932
MEX1000696,0.968732552
MEX1000698,2.319634703
MEX1000702,-1.243545611
MEX1000732,-0.18579235
NLD1000154,0.300505051
NLD1000199,1.209677419
NLD1000208,0.317460317
NLD1000215,-0.642537313
NLD1000228,1.25
NLD1000255,-0.363636364
NLD1000256,0.617977528
NLD1000341,1.5
NLD1000348,-0.511044842
NLD1000349,-0.00351803
NLD1000355,-3.916751269
NLD1000359,-1.775
NLD1000399,0.962962963
NLD1000414,1.377777778
NLD1000417,0.3
NLD1000435,0.54519561
NLD1000475,1.090153453
NLD1000488,-0.030706244
NLD1000499,-0.249529975
NLD1000560,1.166666667
NLD1000570,0.860189573
NLD1000574,1.86440678
NLD1000590,-0.521111111
NLD1000638,-0.70212766
NLD1000648,1.137931034
NLD1000668,1.005882353
NLD1000696,-1.139017464
NLD1000730,-1.411764706
NLD1000741,0.990221798
NLD1000761,1.461095101
NLD1000780,0.115340254
NLD1000796,-0.00081483
NLD1000800,-0.357941834
NLD1000807,-0.123234534
NLD1000826,-1.025641026
NLD1000838,-1.674518201
NLD1000847,-0.501550547
NLD1000848,1.904761905
NLD1000849,1.308411215
NLD1000850,-0.778947368
NLD1000852,-1.047133758
NLD1000860,-0.611111111
NLD1000864,1.466903598
NLD1000868,0.153846154
NLD1000878,-0.38961039
NLD1000913,-0.215896068
NLD1000933,-0.179551122
NLD1000938,-1.965957447
NLD1000941,0.857142857
NLD1000958,0.144685039
NLD1000961,0.220016723
NLD1000967,-0.32231405
NLD1000988,-1.069124424
NLD1000989,0.943089431
NLD1001029,-1.495126706
NLD1001030,0.312703583
NLD1001038,0.241935484
NLD1001048,-0.616966581
NLD1001061,-1.218252127
NLD1001074,0.825
NLD1001089,-0.62533959
NLD1001090,-0.509826929
NLD1001096,0.2734375
NLD1001104,-2.194460813
NLD1001136,0.772829006
NLD1001148,-1.280814577
NLD1001170,-1.097087937
NLD1001171,-2
NLD1001182,1.50799508
NLD1001186,0.75
NLD1001198,-0.255986362
NLD1001202,0.080492498
NLD1001206,-0.892607241
NLD1001243,-0.936403509
NLD1001246,-0.454349699
NLD1001251,-1.353936039
NLD1001259,-0.909542744
NLD1001260,0.059750739
NLD1001277,-0.567666126
NLD1001278,-0.359179791
NLD1001289,-0.332674572
NLD1001302,-1.189189189
NLD1001306,-1
NLD1001313,0.607221007
NLD1001320,0.155364617
NLD1001324,-1.078125
NLD1001325,-1.748798036
NLD1001337,0.980769231
NLD1001346,-0.499834875
NLD1001364,0.107142857
NLD1001366,-0.662560493
NLD1001370,-2
NLD1001383,-1.00787728
NLD1001397,1.230922923
NLD1001398,-0.720338983
NLD1001400,-1.212121212
NLD1001404,-1.176980198
NLD1001407,-0.153212521
NLD1001421,0.40969145
NLD1001432,-0.98173516
NLD1001447,0.142222222
NLD1001456,0.870813397
NLD1001466,-0.703286385
NLD1001468,-1.35483871
NLD1001471,-0.446353969
NLD1001481,-0.688157749
NLD1001485,-1.633608738
NLD1001505,0.540609137
NLD1001510,0.287136832
NLD1001512,1.333333333
NLD1001514,-0.194726166
NLD1001517,-0.414028144
NLD1001518,-0.064516129
NLD1001521,-0.03030303
NLD1001522,0.159836066
NLD1001529,0.057160677
NLD1001545,-1.25
NLD1001550,0.23159569
NLD1001555,-1.052631579
NLD1001570,0.961077844
NLD1001584,-0.280264177
NLD1001599,-0.543209877
NLD1001602,0.358099021
NLD1001604,-0.432432432
NLD1001606,-0.560428638
NLD1001615,1.359848147
NLD1001633,-0.24079983
NLD1001641,-0.974358974
NLD1001648,-0.068532655
NLD1001654,-0.071296296
NLD1001655,-0.362021858
NLD1001656,-0.35703076
NLD1001659,0.867169374
NLD1001666,0.994602273
NLD1001672,-0.809504919
NLD1001674,0.932330475
NLD1001681,-0.854448544
NLD1001696,0.157910709
NLD1001697,-0.652733119
NLD1001698,-1.25
NLD1001708,0.666666667
NLD1001709,-0.59490235
NLD1001714,-0.377805486
NLD1001717,-0.909090909
NLD1001728,0.813845769
NLD1001731,-0.167770419
NLD1001738,-0.86133778
NLD1001749,-0.771929825
NLD1001757,0.365217108
NLD1001765,-1.056994819
NLD1001787,-0.666666667
NLD1001790,0.966808505
NLD1001803,0.583919183
NLD1001805,0.837447479
NLD1001806,-0.367858857
NLD1001808,-0.950598802
NLD1001823,0.68852459
NLD1001841,0.426577331
NLD1001844,-0.952970297
NLD1001854,0.274390244
NLD1001855,1.057032516
NLD1001866,-0.68692756
NLD1001870,0.597916667
NLD1001886,-0.546748729
NLD1001888,1.272727273
NLD1001892,1.159056998
NLD1001905,1.174113798
NLD1001910,-0.055045872
NLD1001911,-0.967143368
NLD1001913,-0.670682731
NLD1001914,1.759259259
NLD1001926,-0.168776371
NLD1001968,-0.984042553
NLD1001978,0.026009397
NLD1002008,0.253968254
NLD1002016,0.79398827
NLD1002039,1.858281986
NLD1002040,0.539631218
NLD1002053,0.717375887
NLD1002056,0.673076923
NLD1002064,0.022274752
NLD1002067,-0.818189996
NLD1002072,2.418478261
NLD1002076,1.033393867
NLD1002088,-0.902777778
NLD1002089,1.057471264
NLD1002093,-0.598669623
NLD1002097,-0.01714135
NLD1002102,-0.514285714
NLD1002105,0.476671898
NLD1002138,-1.759276018
NLD1002148,1.071428571
NLD1002155,-1.085581227
NLD1002160,0.107626458
NLD1002162,-0.919871795
NLD1002163,-0.106446823
NLD1002185,0.6015625
NLD1002227,1.516483516
NLD1002246,0.609471065
NLD1002266,-0.789473684
NLD1002270,4.013157895
NLD1002293,0.377114119
NLD1002298,-0.677144776
NLD1002305,-0.450519565
NLD1002309,-1.262437811
NLD1002324,-0.302437223
NLD1002345,0.78
NLD1002364,-0.527027027
NLD1002371,0.066262585
NLD1002374,0.26622071
NLD1002385,-0.759934501
NLD1002396,-1.217204991
NLD1002500,-1.2
NLD1002509,1.076275855
NLD1002525,0.761865425
NLD1002529,-0.040816327
NLD1002536,0.75
NLD1002542,-0.417827298
NLD1002559,-0.152103362
NLD1002564,0
NLD1002567,0.317774983
NLD1002576,2
NOR1000033,0.073892058
NOR1000102,0.413655154
NOR1000112,1.303490137
NOR1000116,0.215716487
NOR1000137,-0.6
NOR1000155,0.296296296
NOR1000172,-0.243243243
NOR1000175,-1.485148515
NOR1000211,-0.691588785
NOR1000226,-0.190812721
NOR1000232,0.092612668
NOR1000287,0.623912482
NOR1000294,-0.363761153
NOR1000302,-0.797687861
NOR1000305,0.357525855
NOR1000308,-1.427362482
NOR1000324,-1.459090909
NOR1000359,0.410411622
NOR1000362,0.573566085
NOR1000420,0.968168796
NOR1000491,-2.745746921
NOR1000510,0.537514836
NOR1000533,-0.708074534
NOR1000561,0.496515559
NOR1000578,-0.957967572
NOR1000614,1.206011006
NOR1000658,-1.399696049
NOR1000783,0.16836321
NOR1000798,-0.704960836
NOR1000885,0.434273985
NOR1000888,1.166666667
NOR1000918,-0.35368755
NOR1000955,1.500384813
NOR1000957,0.199415632
NOR1000974,-0.175807241
NOR1001048,-0.091637526
NOR1001081,2.333333333
NOR1001139,-0.1595233
NOR1001155,-0.914756447
NOR1001218,0.323804568
NOR1001372,0.089167696
NOR1001373,0.236398822
NOR1001379,0.385185185
NOR1001392,0.933336261
NOR1001446,-0.087512654
NOR1001447,-0.960669102
NOR1001477,0.169392523
NOR1001503,0.22697867
NOR1001507,-0.109090909
NOR1001515,-0.380952381
NOR1001568,0.056602752
NOR1001577,0.558148537
NOR1001579,0.62745098
NOR1001582,0.703905922
NOR1001590,1.30733945
NOR1001592,0.612454212
NOR1001642,1.298859887
NOR1001649,-0.372827804
NOR1001651,1.397260274
NOR1001654,1.610020565
NOR1001670,-0.705002338
NOR1001682,-0.928484464
NOR1001708,-1.382507873
NOR1001713,1.65
NOR1001714,0.545454545
NOR1001715,1.038011696
NOR1001730,-1.025641026
NOR1001759,-0.396396396
NOR1001764,-0.039514585
NOR1001767,-0.371682198
NOR1001771,0.159166808
NOR1001773,0.804296744
NOR1001774,0.048081264
NOR1001775,-0.373333333
NOR1001807,-0.939115873
NOR1001811,-0.322110155
NOR1001818,0.885014529
NOR1001820,-0.995334577
NOR1001828,-1.088935146
NOR1001831,-0.924478089
NOR1001833,0.174
NOR1001841,-1.16030742
NOR1001858,0.352941176
NOR1001861,-0.092592593
NOR1001863,0.46652864
NOR1001865,0.444444444
NOR1001894,-0.191990142
NOR1001895,-1.868670006
NOR1001928,0.886597938
NOR1001934,-1.361845099
NOR1001979,-0.96364408
NOR1001984,0.628930818
NOR1001986,1.238671374
NOR1001988,-0.622853938
NOR1001992,0.254237288
NOR1002022,0.339869281
NOR1002028,-0.588607595
NOR1002029,-0.043820225
NOR1002030,0.440677966
NOR1002033,1.992366412
NOR1002035,-0.852564103
NOR1002066,1.046449993
NOR1002068,-0.698495749
NOR1002087,1.322751323
NOR1002113,0.820648189
NOR1002114,0.015172205
NOR1002156,0.601002578
NOR1002198,-0.389513109
NOR1002212,-1.269632726
NOR1002221,1.323910875
NOR1002240,-0.303030303
NOR1002252,-1.801978772
NOR1002286,0.203844804
NOR1002287,-1.342105263
NOR1002291,-0.268767548
NOR1002292,1.333302356
NOR1002308,1.111111111
NOR1002449,-0.222677658
NOR1002465,0.119047619
NOR1002477,0.715256747
NOR1002491,0.324968534
NOR1002501,0.193755414
NOR1002502,0.838110531
NOR1002528,-0.53396072
NOR1002532,-0.166829013
NOR1002539,0.05229682
NZL1000109,6.96E-18
NZL1000121,0.105263158
NZL1000154,-0.631578947
NZL1000165,2
NZL1000177,-0.887915937
NZL1000197,-0.588235294
NZL1000218,1.2
NZL1000231,1.555555556
NZL1000238,0.6
NZL1000249,1.485477178
NZL1000253,1.125
NZL1000274,-0.067114094
NZL1000283,-0.5
NZL1000295,0.428571429
NZL1000307,-1.5
NZL1000324,1.370840474
NZL1000365,0.412698413
NZL1000368,-0.923076923
NZL1000374,-0.888888889
NZL1000376,0.1875
NZL1000385,1.672680412
NZL1000387,-0.285714286
NZL1000401,-1
NZL1000410,1.041322314
NZL1000427,0.526315789
NZL1000430,0
NZL1000432,-1.221238938
NZL1000449,0
NZL1000456,-0.454545455
NZL1000505,0.411347518
NZL1000510,-0.1875
NZL1000526,-0.945847436
NZL1000535,-1.5
NZL1000552,-0.033898305
NZL1000566,1.2
NZL1000567,1.145907473
NZL1000573,1.174603175
NZL1000578,0.857142857
NZL1000593,0.260869565
NZL1000602,0.141176471
NZL1000618,0.661290323
NZL1000622,0.901812689
NZL1000627,-0.387096774
NZL1000645,0.676829268
NZL1000677,-1.5
NZL1000680,0.383631714
NZL1000689,-1.141104294
NZL1000692,-0.482384824
NZL1000700,0.098360656
NZL1000726,0.354978355
NZL1000727,0.516636997
NZL1000741,0.696629213
NZL1000743,2.1
NZL1000793,-1.272727273
NZL1000820,0.086956522
NZL1000835,1.489583333
NZL1000845,0.9375
NZL1000851,-0.08
NZL1000852,-0.357142857
NZL1000857,1.873370577
NZL1000864,-2
NZL1000869,1.2
NZL1000879,0.095238095
NZL1000892,0.338983051
NZL1000893,0.38372093
NZL1000897,0.41221374
NZL1000934,-0.352941176
NZL1000952,1.174496644
NZL1000963,-0.385093168
NZL1000977,-0.666666667
NZL1000983,2.873040752
NZL1000989,-1.652173913
NZL1000992,0.263157895
NZL1001013,-1.009404389
NZL1001028,0.385714286
NZL1001032,-0.220969384
NZL1001033,0.299479167
NZL1001067,-0.5
NZL1001076,-0.072992701
NZL1001087,-1.692307692
NZL1001088,8.33E-17
NZL1001098,1.403726708
NZL1001117,0.352941176
NZL1001126,1.636363636
NZL1001133,0.039296407
NZL1001137,-0.266666667
NZL1001144,1.473372781
NZL1001148,1.084615385
NZL1001164,-0.034993271
NZL1001165,1.792592593
NZL1001186,-0.531390135
NZL1001188,0.824972505
NZL1001189,-1.331775701
NZL1001205,0.073333333
NZL1001211,0.493506494
NZL1001214,-0.069767442
NZL1001218,-0.054644809
NZL1001222,0.016376663
NZL1001235,-0.886363636
NZL1001257,-1.125
NZL1001261,-0.030791789
NZL1001262,-0.18134715
NZL1001284,-0.162162162
NZL1001306,0.145927602
NZL1001312,0.573913043
NZL1001313,-0.041507024
NZL1001314,-1.411764706
NZL1001320,-0.12406015
NZL1001344,-1.547024952
NZL1001348,2
NZL1001355,-1.578454333
NZL1001379,-0.436708861
NZL1001381,-0.465189873
NZL1001391,-0.931034483
NZL1001401,-0.12418185
NZL1001406,1.8125
NZL1001410,-0.140322581
NZL1001416,2
NZL1001433,-0.084959816
NZL1001481,0
NZL1001484,0
NZL1001508,0.834199339
NZL1001514,0.074074074
NZL1001515,-1.630769231
NZL1001524,1.835334477
NZL1001549,-2.1
NZL1001556,0.857142857
NZL1001582,-0.894
NZL1001583,0.214285714
NZL1001585,-1.5
NZL1001588,0.065217391
NZL1001590,0.12
NZL1001598,0.518518519
NZL1001642,0.352941176
NZL1001652,0.558891455
NZL1001654,-0.666666667
NZL1001664,0.010152284
NZL1001669,0.75
NZL1001675,0.117647059
PHL1000987,1.182484997
PHL1001164,-2.995596235
PHL1001208,0.419779064
PHL1001213,0.936070929
PHL1001233,0.475213675
PHL1001270,0.892421603
PHL1001285,0.269129288
PHL1001357,0.65034965
PHL1001372,2
PHL1001390,-1.955416153
PHL1001401,-1.139744952
PHL1001488,2
PHL1001502,-1.936131956
PHL1001571,-0.992739899
PHL1001580,-1.5
PHL1001595,1.431254307
PHL1001612,0.8
PHL1001615,0.890977444
PHL1001638,1.005725191
PHL1001654,0.211469856
PHL1001686,-1.5
PHL1001720,1.988204159
PHL1001734,1.59375
PHL1001736,1.497220678
PHL1001784,0.0237691
PHL1001801,0.654929577
PHL1001841,-0.696785404
PHL1001886,-0.073626817
PHL1001944,0.193059143
PHL1001951,2
PHL1001993,0.122460288
PHL1002009,1.254774103
PHL1002018,0.412955466
PHL1002021,1.602339181
PHL1002022,0.022619315
PHL1002023,-0.112099644
PHL1002025,-0.588082902
PHL1002046,0.68852459
PHL1002050,0.142717224
PHL1002053,1.903485255
PHL1002060,-0.834697218
PHL1002063,1.190243902
PHL1002064,0.898631841
PHL1002065,1.233478533
PHL1002083,-0.019480519
PHL1002086,-0.012460064
PHL1002089,0.016277957
PHL1002092,0.194543298
PHL1002093,0.178571429
PHL1002095,-2.261827957
PHL1002103,-1.165698203
PRT1000486,-0.96069869
PRT1000492,-0.296431839
PRT1000512,0
PRT1000515,0.792730845
PRT1000517,-0.819875776
PRT1000519,-1.068396226
PRT1000523,0.553140097
PRT1000529,-0.028452875
PRT1000531,-2
PRT1000539,-0.482481611
RUS1000800,-1.235800344
SGP1000304,-0.872727273
SGP1000376,-1.142857143
SGP1000428,0.724992579
SGP1000485,-1.377777778
SGP1000487,-0.433536524
SGP1000641,1.438914027
SGP1000715,-1.5
SGP1000814,-0.127853881
SGP1000827,-2.533783784
SGP1000841,-0.696924603
SGP1000890,-3
SGP1000940,-0.680412371
SGP1000949,0.702702703
SGP1001011,1.064126394
SGP1001058,-1.891891892
SGP1001128,-0.350972172
SGP1001131,0.601398601
SGP1001196,0.809430255
SGP1001339,1.017857143
SGP1001346,0.478395062
SGP1001476,0.164383562
SGP1001482,0.281959379
SGP1001511,-2.17791411
SGP1001563,-2.416426513
SGP1001570,-1.496087637
SGP1001645,0.023668639
SGP1001725,-1.842105263
SGP1001791,0
SGP1001877,-1.448275862
SGP1001941,-1.457570715
SGP1001984,0.355046948
SGP1002010,-2.804347826
SGP1002020,0.72
SGP1002075,-1.404153355
SGP1002136,0.127428127
SGP1002164,-1.515151515
SGP1002177,0.451485149
SGP1002378,0.140747745
SGP1002384,-1.934800326
SGP1002554,-1.409302326
SGP1002630,0.086956522
SGP1002743,0.288288288
SGP1002798,0.357142857
SGP1002862,-1.586885246
SGP1002888,-2.289473684
SGP1002982,0.42816092
SGP1003023,-0.354770912
SGP1003131,-1.174447174
SGP1003232,-1.905358386
SGP1003246,-3.176571921
SGP1003388,0.308267494
SGP1003873,-2
SGP1004250,-1.878409977
SGP1004270,-2.743485342
SGP1004385,0.487804878
SGP1004544,-0.248415716
SGP1004605,0.039624609
SGP1004606,-1.513748191
SGP1004716,0.819610778
SGP1004986,-0.5
SGP1005021,0.644194757
SGP1005155,-1.955719557
SGP1005208,1.018518519
SGP1005221,-1.709741551
SGP1005330,0.012583893
SGP1005423,-0.114678899
SGP1005545,-0.228506984
SGP1005853,0.969387755
SGP1005926,0.429184549
SGP1005933,-1.248677249
SGP1006004,-0.020604396
SGP1006059,-5.09E-16
SGP1006129,1.25
SGP1006149,-1.936629861
SGP1006206,0.169381107
SGP1006420,1.2
SGP1006427,0.749065615
SGP1006525,-1.188021766
SGP1006526,0.606060606
SGP1006551,-0.225641026
SGP1006556,0.508898145
SGP1006679,0.84
SGP1006683,-0.067061144
SGP1006720,0.036533958
SGP1006858,0.998461174
SGP1006886,-0.182855449
